BFV122,BHV1,BHV101,BHV108,BHV2,BHV208,BHV22,BHV3,BHV308,BHV311,BHV313,BHV314,BHV315,BHV40,BHV6,BLV459,BLV614,BLV615,BPORV,BPRZSP,BPSV10,BPSV5,BV101,BV102,BV201,BV202,BV301,BV302,CQHB,CQHR,DSECON,FAFWP1,FAFWP2,FAFWP3,KAFWP1,KAFWP2,KAFWP3,KBCDO23,KBHON,KCHRGP1,KCHRGP2,KCHRGP3,KCHV22,KCISOA,KCISOB,KCLV615,KCSAS,KCTMTSP,KEA37R,KELC1R,KFWP1,KFWP2,KFWP3,KLAMPO121,KLAMPO122,KLAMPO123,KLAMPO124,KLAMPO125,KLAMPO126,KLAMPO132,KLAMPO189,KLAMPO2,KLAMPO4,KLAMPO47,KLAMPO48,KLAMPO49,KLAMPO50,KMANRX,KMSISO,KOHV22,KOLV615,KPBHM,KRXTRIP,KSWO100,KSWO120,KSWO121,KSWO122,KSWO125,KSWO128,KSWO202,KSWO205,KSWO206,KSWO207,KSWO220,KSWO241,KSWO243,KSWO246,KSWO249,KSWO251,KSWO252,KSWO253,KSWO8,KSWO9,KZBANK1,KZBANK2,KZBANK3,KZBANK4,KZBANK5,KZBANK6,KZBANK7,KZBANK8,QPROREL,QPRZB,QPRZP,UAVLEG1,UAVLEG2,UAVLEG3,UAVLEGM,UCOLEG1,UCOLEG2,UCOLEG3,UHOLEG1,UHOLEG2,UHOLEG3,WACCA,WACCB,WAUXSP,WHV22,WPRZSV,WSPRAY,WSPRCS1,WSPRCS2,WSTM1,WSTM2,WSTM3,ZINST101,ZINST22,ZINST25,ZINST26,ZINST42,ZINST56,ZINST57,ZINST58,ZINST62,ZINST65,ZINST66,ZINST70,ZINST71,ZINST72,ZINST73,ZINST74,ZINST75,ZINST76,ZINST77,ZINST78,ZINST89,ZINST91,ZINST92,ZINST93,ZINST94,ZINST95,ZINST96,ZINST99,ZPRZ,ZREAC,ZSGIN1,ZSGIN2,ZSGIN3,ZSGW1,ZSGW2,ZSGW3,FSRMDPM,USUBMA,ZINST1,ZINST17,ZINST2,ZINST3,ZINST46,,
0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0.88,1,0,0,0,0,0.33,0,0.33,0,0.33,0,1000000,400000,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241.53,242.25,241.36,241.71,230.39,231.79,230.06,252.66,252.7,252.65,0,0,0,56.95,0,0,0,0,0,0,0,0.19,5.11,37.38,0.26,44.9,22,22,48.15,260.38,48.15,0,48.72,48.59,47.57,54.67,36.47,54.84,0,0,0,0.33,0,0,0,0,0,0,1.11,0,4.47,39,40,42,6.84,7,7.01,-0.31,10.35,0,0.55,-10.57,3.78,251.17,0:16:08,#
0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0.88,1,0,0,0,0,0.36,0,0.36,0,0.36,0,1000000,400000,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241.47,242.19,241.3,241.65,230.32,231.73,229.99,252.61,252.65,252.6,0,0,0,56.95,0,0,0,0,0,0,0,0.19,5.11,37.37,0.26,44.9,22,22,48.09,260.31,48.09,0,48.76,48.98,47.6,54.32,36.28,54.49,0,0,0,0.36,0,0,0,0,0,0,1.11,0,4.47,39,40,42,6.85,7.06,7.01,-0.31,10.22,0,0.55,-10.57,3.78,251.12,0:16:09,#
0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0.88,1,0,0,0,0,0.4,0,0.41,0,0.42,0,1000000,400000,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241.39,242.12,241.22,241.58,230.23,231.65,229.9,252.54,252.6,252.53,0,0,0,56.97,0,0,0,0,0,0,0,0.19,5.11,37.36,0.26,44.9,22,22,48.04,260.24,48.04,0,48.81,49.41,47.65,53.86,36.06,54.04,0,0,0,0.42,0,0,0,0,0,0,1.11,0,4.47,39,40,42,6.85,7.11,7.02,-0.31,10.33,0,0.55,-10.58,3.77,251.05,12:16:10AM,#
0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0.88,1,0,0,0,0,0.46,0,0.47,0,0.48,0,1000000,400000,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241.33,242.06,241.16,241.51,230.16,231.6,229.83,252.49,252.52,252.48,0,0,0,56.98,0,0,0,0,0,0,0,0.19,5.11,37.35,0.26,44.9,22,22,48.01,260.2,48.01,0,48.84,49.74,47.68,53.41,35.81,53.59,0,0,0,0.48,0,0,0,0,0,0,1.11,0,4.45,39,40,42,6.86,7.17,7.02,-0.31,10.4,0,0.55,-10.58,3.77,250.99,12:16:11AM,#
0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0.88,1,0,0,0,0,0.49,0,0.5,0,0.51,0,1000000,400000,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241.25,241.99,241.08,241.44,230.07,231.51,229.74,252.43,252.47,252.42,0,0,0,56.99,0,0,0,0,0,0,0,0.19,5.11,37.35,0.26,44.9,22,22,47.93,260.11,47.93,0,48.89,50.36,47.72,52.83,35.56,53.02,0,0,0,0.51,0,0,0,0,0,0,1.11,0,4.46,39,40,42,6.86,7.25,7.03,-0.31,10.29,0,0.55,-10.59,3.76,250.93,12:16:12AM,#
0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0.88,1,0,0,0,0,0.51,0,0.51,0,0.51,0,1000000,400000,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241.19,241.94,241.02,241.38,230,231.45,229.67,252.37,252.43,252.36,0,0,0,57,0,0,0,0,0,0,0,0.19,5.11,37.34,0.26,44.9,22,22,47.9,260.06,47.9,0,48.92,50.74,47.75,52.32,35.31,52.52,0,0,0,0.51,0,0,0,0,0,0,1.11,0,4.46,39,40,42,6.87,7.31,7.04,-0.31,10.36,0,0.55,-10.6,3.75,250.87,12:16:13AM,#
0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0.88,1,0,0,0,0,0.51,0,0.51,0,0.51,0,1000000,400000,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241.13,241.88,240.96,241.32,229.93,231.4,229.6,252.32,252.36,252.31,0,0,0,57,0,0,0,0,0,0,0,0.19,5.11,37.33,0.26,44.9,22,22,47.9,260.07,47.9,0,48.96,50.95,47.79,51.81,35.06,52.01,0,0,0,0.51,0,0,0,0,0,0,1.11,0,4.45,39,40,42,6.87,7.33,7.04,-0.31,10.37,0,0.55,-10.6,3.75,250.82,12:16:14AM,#
0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0.88,1,0,0,0,0,0.51,0,0.51,0,0.51,0,1000000,400000,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241.05,241.81,240.88,241.25,229.84,231.32,229.51,252.26,252.3,252.25,0,0,0,57.02,0,0,0,0,0,0,0,0.19,5.11,37.32,0.26,44.9,22,22,47.79,259.92,47.79,0,49,50.79,47.83,51.21,34.81,51.41,0,0,0,0.51,0,0,0,0,0,0,1.11,0,4.45,39,40,42,6.88,7.29,7.05,-0.31,10.3,0,0.55,-10.61,3.74,250.75,12:16:15AM,#
0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0.88,1,0,0,0,0,0.51,0,0.51,0,0.51,0,1000000,400000,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240.98,241.77,240.81,241.19,229.77,231.27,229.44,252.2,252.26,252.19,0,0,0,57.03,0,0,0,0,0,0,0,0.19,5.11,37.31,0.26,44.9,22,22,47.77,259.9,47.77,0,49.03,50.59,47.86,50.71,34.57,50.91,0,0,0,0.51,0,0,0,0,0,0,1.11,0,4.45,39,40,42,6.88,7.28,7.05,-0.31,10.35,0,0.55,-10.61,3.74,250.69,12:16:17AM,#
0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0.88,1,0,0,0,0,0.51,0,0.51,0,0.51,0,1000000,400000,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240.91,241.7,240.74,241.12,229.68,231.21,229.35,252.14,252.19,252.13,0,0,0,57.04,0,0,0,0,0,0,0,0.19,5.11,37.3,0.26,44.9,22,22,47.7,259.81,47.7,0,49.08,51.02,47.9,50.12,34.29,50.32,0,0,0,0.51,0,0,0,0,0,0,1.11,0,4.45,39,40,42,6.89,7.35,7.06,-0.31,10.2,0,0.55,-10.62,3.73,250.63,12:16:18AM,#
0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0.88,1,0,0,0,0,0.51,0,0.51,0,0.51,0,1000000,400000,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240.85,241.64,240.68,241.05,229.61,231.15,229.28,252.09,252.13,252.08,0,0,0,57.05,0,0,0,0,0,0,0,0.19,5.11,37.3,0.26,44.9,22,22,47.65,259.74,47.65,0,49.12,51.28,47.94,49.63,34.08,49.84,0,0,0,0.51,0,0,0,0,0,0,1.11,0,4.45,39,40,42,6.89,7.38,7.06,-0.31,10.29,0,0.55,-10.62,3.73,250.57,12:16:19AM,#
0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0.88,1,0,0,0,0,0.51,0,0.51,0,0.51,0,1000000,400000,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240.78,241.6,240.61,241,229.53,231.11,229.21,252.03,252.09,252.02,0,0,0,57.06,0,0,0,0,0,0,0,0.19,5.11,37.29,0.26,44.9,22,22,47.63,259.72,47.63,0,49.15,51.46,47.98,49.14,33.83,49.35,0,0,0,0.51,0,0,0,0,0,0,1.11,0,4.44,39,40,42,6.9,7.4,7.07,-0.31,10.34,0,0.55,-10.63,3.72,250.51,12:16:20AM,#
0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0.88,1,0,0,0,0,0.54,0,0.54,0,0.54,0,1000000,400000,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240.71,241.53,240.54,240.93,229.45,231.05,229.12,251.97,252.01,251.96,0,0,0,57.07,0,0,0,0,0,0,0,0.19,5.12,37.28,0.26,44.9,22,22,47.55,259.62,47.55,0,49.2,51.77,48.02,48.56,33.55,48.78,0,0,0,0.54,0,0,0,0,0,0,1.11,0,4.44,39,40,42,6.91,7.45,7.08,-0.31,10.19,0,0.55,-10.64,3.71,250.45,12:16:21AM,#
0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0.88,1,0,0,0,0,0.54,0,0.54,0,0.54,0,1000000,400000,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240.64,241.48,240.48,240.87,229.37,230.99,229.05,251.91,251.97,251.9,0,0,0,57.08,0,0,0,0,0,0,0,0.19,5.12,37.27,0.26,44.9,22,22,47.48,259.53,47.48,0,49.24,51.96,48.06,48.06,33.32,48.27,0,0,0,0.54,0,0,0,0,0,0,1.11,0,4.44,39,40,42,6.91,7.47,7.08,-0.31,10.32,0,0.55,-10.64,3.71,250.39,12:16:22AM,#
0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0.88,1,0,0,0,0,0.55,0,0.56,0,0.57,0,1000000,400000,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240.58,241.43,240.41,240.81,229.3,230.95,228.98,251.86,251.92,251.85,0,0,0,57.09,0,0,0,0,0,0,0,0.19,5.12,37.26,0.26,44.9,22,22,47.48,259.53,47.48,0,49.28,52.07,48.1,47.56,33.05,47.77,0,0,0,0.57,0,0,0,0,0,0,1.11,0,4.44,39,40,42,6.92,7.49,7.09,-0.31,10.33,0,0.55,-10.65,3.7,250.33,12:16:23AM,#
0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0.88,1,0,0,0,0,0.57,0,0.57,0,0.57,0,1000000,400000,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240.51,241.37,240.34,240.74,229.22,230.9,228.89,251.8,251.84,251.79,0,0,0,57.1,0,0,0,0,0,0,0,0.19,5.12,37.25,0.26,44.9,22,22,47.4,259.42,47.4,0,49.32,52.27,48.14,46.93,32.72,47.15,0,0,0,0.57,0,0,0,0,0,0,1.11,0,4.43,39,40,42,6.92,7.53,7.09,-0.31,10.17,0,0.55,-10.65,3.7,250.28,12:16:24AM,#
0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0.88,1,0,0,0,0,0.57,0,0.57,0,0.57,0,1000000,400000,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240.44,241.32,240.28,240.68,229.15,230.85,228.82,251.74,251.78,251.73,0,0,0,57.11,0,0,0,0,0,0,0,0.19,5.12,37.25,0.26,44.9,22,22,47.34,259.35,47.34,0,49.36,52.51,48.18,46.41,32.51,46.64,0,0,0,0.57,0,0,0,0,0,0,1.11,0,4.43,39,40,42,6.93,7.55,7.1,-0.31,10.28,0,0.55,-10.66,3.69,250.21,12:16:25AM,#
0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0.88,1,0,0,0,0,0.6,0,0.6,0,0.6,0,1000000,400000,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240.37,241.26,240.2,240.61,229.06,230.8,228.74,251.68,251.72,251.67,0,0,0,57.13,0,0,0,0,0,0,0,0.19,5.12,37.24,0.26,44.9,22,22,47.31,259.3,47.31,0,49.41,52.62,48.23,45.79,32.19,46.02,0,0,0,0.6,0,0,0,0,0,0,1.11,0,4.43,39,40,42,6.94,7.57,7.11,-0.31,10.36,0,0.55,-10.66,3.69,250.14,12:16:26AM,#
0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0.88,1,0,0,0,0,0.6,0,0.6,0,0.6,0,1000000,400000,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240.31,241.22,240.14,240.56,228.99,230.77,228.67,251.62,251.67,251.61,0,0,0,57.13,0,0,0,0,0,0,0,0.19,5.12,37.23,0.26,44.9,22,22,47.3,259.29,47.3,0,49.45,52.73,48.26,45.25,31.92,45.48,0,0,0,0.6,0,0,0,0,0,0,1.11,0,4.43,39,40,42,6.94,7.59,7.11,-0.31,10.4,0,0.56,-10.67,3.68,250.08,12:16:27AM,#
0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0.88,1,0,0,0,0,0.63,0,0.63,0,0.63,0,1000000,400000,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240.25,241.16,240.08,240.5,228.92,230.72,228.6,251.57,251.6,251.56,0,0,0,57.14,0,0,0,0,0,0,0,0.19,5.12,37.22,0.26,44.9,22,22,47.19,259.15,47.19,0,49.49,53.05,48.3,44.71,31.69,44.94,0,0,0,0.63,0,0,0,0,0,0,1.11,0,4.43,39,40,42,6.95,7.63,7.12,-0.31,10.26,0,0.56,-10.67,3.68,250.03,12:16:28AM,#
0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0.88,1,0,0,0,0,0.63,0,0.63,0,0.63,0,1000000,400000,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240.17,241.1,240.01,240.43,228.84,230.66,228.52,251.5,251.54,251.49,0,0,0,57.16,0,0,0,0,0,0,0,0.19,5.12,37.21,0.26,44.9,22,22,47.16,259.11,47.16,0,49.53,53.23,48.35,44.05,31.39,44.29,0,0,0,0.63,0,0,0,0,0,0,1.11,0,4.42,39,40,42,6.95,7.66,7.12,-0.31,10.32,0,0.56,-10.68,3.67,249.96,12:16:29AM,#
0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0.88,1,0,0,0,0,0.63,0,0.63,0,0.63,0,1000000,400000,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240.11,241.05,239.95,240.37,228.77,230.61,228.45,251.45,251.49,251.44,0,0,0,57.17,0,0,0,0,0,0,0,0.19,5.12,37.21,0.26,44.9,22,22,47.15,259.1,47.15,0,49.57,53.34,48.39,43.51,31.13,43.74,0,0,0,0.63,0,0,0,0,0,0,1.11,0,4.42,39,40,42,6.96,7.67,7.13,-0.31,10.37,0,0.56,-10.69,3.66,249.89,12:16:30AM,#
0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0.88,1,0,0,0,0,0.63,0,0.63,0,0.63,0,1000000,400000,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240.04,240.98,239.87,240.3,228.69,230.56,228.37,251.38,251.4,251.37,0,0,0,57.17,0,0,0,0,0,0,0,0.19,5.12,37.2,0.26,44.9,22,22,47.05,258.98,47.05,0,49.62,53.6,48.44,42.87,30.83,43.1,0,0,0,0.63,0,0,0,0,0,0,1.11,0,4.42,39,40,42,6.97,7.73,7.14,-0.31,10.2,0,0.56,-10.69,3.66,249.83,12:16:32AM,#
0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0.88,1,0,0,0,0,0.63,0,0.63,0,0.63,0,1000000,400000,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239.98,240.92,239.81,240.24,228.62,230.49,228.31,251.33,251.35,251.32,0,0,0,57.19,0,0,0,0,0,0,0,0.19,5.12,37.19,0.26,44.9,22,22,46.99,258.89,46.99,0,49.66,53.88,48.48,42.34,30.66,42.57,0,0.31,0,0.63,0,0,0,0,0,0,1.11,0,4.42,39,40,42,6.97,7.75,7.14,-0.31,10.32,0,0.56,-10.7,3.65,249.77,12:16:33AM,#
0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0.88,1,0,0,0,0,0.63,0,0.63,0,0.63,0,1000000,400000,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239.91,240.86,239.75,240.18,228.56,230.43,228.24,251.27,251.3,251.26,0,0,0,57.2,0,0,0,0,0,0,0,0.19,5.12,37.18,0.26,44.9,22,22,46.97,258.87,46.97,0,49.71,53.98,48.52,41.82,30.42,42.05,0,0.48,0,0.63,0,0,0,0,0,0,1.11,0,4.42,39,40,42,6.98,7.77,7.15,-0.31,10.39,0,0.56,-10.7,3.65,249.71,12:16:34AM,#
0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0.88,1,0,0,0,0,0.63,0,0.63,0,0.63,0,1000000,400000,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239.84,240.8,239.68,240.11,228.48,230.37,228.16,251.2,251.24,251.19,0,0,0,57.21,0,0,0,0,0,0,0,0.19,5.12,37.17,0.26,44.9,22,22,46.95,258.85,46.95,0,49.76,54.1,48.57,41.2,30.15,41.43,0,0.7,0,0.63,0,0,0,0,0,0,1.11,0,4.41,39,40,42,6.99,7.78,7.16,-0.31,10.45,0,0.56,-10.71,3.64,249.63,12:16:35AM,#
0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0.88,1,0,0,0,0,0.63,0,0.63,0,0.63,0,1000000,400000,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239.78,240.75,239.62,240.05,228.41,230.31,228.09,251.15,251.18,251.14,0,0,0,57.21,0,0,0,0,0,0,0,0.19,5.12,37.16,0.26,44.9,22,22,46.87,258.74,46.87,0,49.8,54.33,48.62,40.68,29.93,40.92,0,1.07,0,0.63,0,0,0,0,0,0,1.11,0,4.42,39,40,42,6.99,7.83,7.16,-0.31,10.25,0,0.56,-10.71,3.64,249.58,12:16:36AM,#
0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0.88,1,0,0,0,0,0.66,0,0.66,0,0.66,0,1000000,400000,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239.72,240.67,239.56,239.98,228.34,230.22,228.03,251.09,251.12,251.08,0,0,0,57.23,0,0,0,0,0,0,0,0.19,5.12,37.16,0.26,44.9,22,22,46.79,258.64,46.79,0,49.84,54.61,48.66,40.16,29.79,40.4,0,1.5,0,0.66,0,0,0,0,0,0,1.11,0,4.41,39,40,42,7,7.86,7.17,-0.31,10.4,0,0.56,-10.72,3.63,249.51,12:16:37AM,#
0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0.88,1,0,0,0,0,0.69,0,0.69,0,0.69,0,1000000,400000,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239.64,240.58,239.48,239.9,228.26,230.12,227.95,251.02,251.05,251.01,0,0,0,57.24,0,0,0,0,0,0,0,0.19,5.12,37.15,0.26,44.9,22,22,46.78,258.62,46.78,0,49.89,54.73,48.71,39.52,29.52,39.76,0,1.71,0,0.69,0,0,0,0,0,0,1.11,0,4.41,39,40,42,7.01,7.87,7.18,-0.31,10.45,0,0.56,-10.72,3.63,249.43,12:16:38AM,#
